CPU,GPU,RAM,Game Settings,Launch Options,Control Panel
Intel i7 7th Gen,RX 570,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 570,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 570,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 570,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 580,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 580,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 580,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 580,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 580,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 590,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 590,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 590,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 590,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 590,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6500 XT,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6500 XT,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6500 XT,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6500 XT,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6500 XT,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6600,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6600,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6600,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6600,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6600,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6600 XT,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6600 XT,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6600 XT,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6600 XT,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6600 XT,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6700 XT,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6700 XT,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6700 XT,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6700 XT,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6700 XT,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6800,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6800,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6800,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6800,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6800,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6800 XT,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6800 XT,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6800 XT,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6800 XT,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6800 XT,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6900 XT,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6900 XT,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6900 XT,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6900 XT,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 6900 XT,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7600,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7600,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7600,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7600,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7600,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7700 XT,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7700 XT,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7700 XT,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7700 XT,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7700 XT,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7800 XT,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7800 XT,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7800 XT,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7800 XT,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7800 XT,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7900 XT,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7900 XT,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7900 XT,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7900 XT,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7900 XT,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7900 XTX,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7900 XTX,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7900 XTX,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7900 XTX,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 7th Gen,RX 7900 XTX,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 460,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 460,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 460,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 460,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 460,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 470,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 470,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 470,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 470,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 470,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 480,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 480,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 480,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 480,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 480,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 570,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 570,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 570,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 570,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 570,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 580,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 580,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 580,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 580,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 580,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 590,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 590,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 590,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 590,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 590,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 6500 XT,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 6500 XT,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 6500 XT,16 GB,"Medium settings, 1080p, FPS ~150-250",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 6500 XT,32 GB,"High settings, 1440p, FPS ~250-400",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 6500 XT,64 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 6600,4 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
Intel i7 8th Gen,RX 6600,8 GB,"Low settings, 720p/900p, FPS ~80-150",+fps_max 0 -high -threads,"NVIDIA/AMD: Выключить V-Sync, включить Performance Mode"
